,Unnamed: 0,months_as_customer,age,policy_number,policy_deductable,umbrella_limit,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,_id,policy_bind_date,policy_state,policy_csl,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,property_damage,police_report_available,auto_make,auto_model,fraud_reported
930,930,145,34,454758,1000,0,608813,0,0,18,1,2,0,52250,9500,4750,38000,890,594,1,0,0,3,8,17,2,4,2,2,2,0,0,3,864,1,0,11,21,0
931,931,45,31,927354,500,0,475891,0,0,6,1,1,3,6000,1000,1000,4000,894,895,1,0,1,4,8,12,1,39,1,1,1,2,1,6,25,0,0,11,19,0
932,932,156,38,231508,500,0,462525,26500,0,23,3,0,3,55200,11040,5520,38640,895,898,0,0,1,2,1,2,3,39,0,0,0,1,6,3,173,0,0,10,1,1
933,933,412,56,728600,500,0,616767,0,-66100,19,3,0,2,68040,15120,7560,45360,945,806,0,1,1,2,5,19,3,12,0,0,2,4,4,6,562,0,0,11,15,0
934,934,246,39,354455,1000,0,612546,0,-36600,16,1,0,3,45180,5020,5020,35140,954,514,1,1,0,3,2,19,2,19,2,1,1,0,6,4,641,1,0,6,8,0
935,935,194,34,573572,500,0,463307,67800,0,11,3,1,2,57200,11440,5720,40040,960,644,0,0,0,3,10,2,0,3,0,1,1,0,1,3,959,0,1,12,9,0
936,936,104,30,544225,500,0,607697,0,-70100,8,1,0,0,4800,960,480,3360,963,854,2,0,0,4,10,16,2,58,3,1,1,4,6,5,334,0,1,2,0,0
937,937,50,44,525862,2000,0,447469,0,-65800,15,3,1,2,61100,6110,12220,42770,981,102,2,1,1,1,5,3,4,29,0,0,2,4,1,3,416,0,0,4,27,0
938,938,76,31,973546,500,5000000,442335,39900,-44000,7,1,2,1,8030,1460,730,5840,750,429,2,2,0,0,8,12,1,24,3,1,1,4,6,4,361,0,0,8,12,0
939,939,188,37,786103,500,0,471785,46300,0,6,1,2,0,45000,5000,5000,35000,765,923,2,0,0,3,0,10,3,8,2,1,2,0,4,1,498,0,1,11,15,0
940,940,335,48,440616,2000,0,441671,59900,-34800,21,3,0,0,35860,3260,6520,26080,784,944,0,2,0,4,6,5,5,41,0,0,2,4,6,1,845,0,1,2,37,1
941,941,421,56,728025,500,4000000,470826,49500,-81100,7,1,2,3,92730,16860,8430,67440,796,346,1,0,1,5,6,15,3,3,2,1,0,0,1,2,133,0,0,8,12,1
942,942,267,46,362843,2000,0,469438,35000,0,3,1,2,3,4950,900,450,3600,804,882,2,1,1,4,2,0,4,52,1,1,3,2,6,0,432,1,1,12,9,0
943,943,65,29,476839,1000,0,456570,0,0,14,1,0,0,7200,720,1440,5040,820,878,0,1,1,2,7,1,3,20,3,1,3,2,5,2,382,0,0,1,5,0
944,944,76,24,700074,1000,0,600313,0,0,6,3,1,1,74700,14940,7470,52290,827,704,2,1,0,4,8,13,0,40,0,2,2,0,6,5,579,0,0,11,15,0
945,945,126,28,596914,500,0,472814,0,0,3,4,0,1,67800,11300,11300,45200,833,64,1,1,0,3,6,16,2,0,0,1,2,4,6,3,482,0,0,5,14,0
946,946,234,43,965187,500,0,448294,0,-48800,4,1,2,2,51600,10320,5160,36120,839,455,2,1,1,0,10,15,3,59,2,1,0,4,4,4,694,0,1,4,27,0
947,947,273,47,602704,1000,0,457843,59600,0,0,3,1,3,39800,7960,3980,27860,844,930,2,2,0,0,9,18,3,16,0,2,1,4,5,4,552,0,0,7,36,0
948,948,147,37,672416,2000,0,609226,0,0,11,3,0,1,56160,6240,6240,43680,845,519,1,2,0,5,1,5,3,24,0,2,0,0,4,1,997,0,0,5,16,1
949,949,130,30,957816,2000,0,461372,0,-40800,16,3,2,3,48950,8900,4450,35600,859,842,0,2,1,6,3,3,3,42,0,2,2,3,4,1,506,0,0,11,21,0
950,950,230,42,175960,1000,0,476130,0,-45300,13,3,1,2,58850,10700,10700,37450,860,178,1,0,0,4,0,9,3,55,0,1,1,3,1,3,65,0,1,0,23,0
951,951,212,39,167466,1000,0,454176,60300,-58900,22,2,0,3,59300,11860,5930,41510,867,438,2,0,0,3,10,16,1,36,0,1,2,0,1,5,331,0,1,4,30,0
952,952,405,57,676255,1000,4000000,434293,46300,0,21,3,2,3,61440,10240,10240,40960,877,288,1,2,1,4,8,8,2,29,0,0,2,3,1,3,318,0,0,10,2,0
953,953,9,30,258265,1000,0,438877,0,0,12,1,0,0,85690,15580,15580,54530,882,493,0,0,0,2,6,7,1,42,2,1,2,4,1,4,532,0,0,2,0,0
954,954,381,55,963761,500,0,445856,35900,0,8,1,1,2,60600,12120,6060,42420,888,500,2,2,0,4,7,5,5,3,2,1,0,1,4,4,732,1,1,0,33,0
955,955,215,35,330119,1000,0,606144,40000,-43400,6,1,2,1,2640,220,440,1980,892,642,0,2,1,5,0,19,0,6,3,1,3,2,6,1,768,0,0,7,36,0
956,956,285,48,159536,2000,0,457875,46100,0,9,1,1,2,33480,3720,3720,26040,910,398,0,0,0,1,11,7,5,50,2,2,1,4,3,6,239,0,1,9,29,0
957,957,259,45,608443,2000,0,457121,30100,0,23,1,1,1,87780,7980,7980,71820,913,273,0,2,1,4,2,12,1,22,2,2,1,1,6,6,647,0,0,6,8,0
958,958,140,36,117862,2000,0,436364,0,-67000,2,4,0,2,72800,14560,14560,43680,914,723,2,2,0,3,13,6,3,59,0,0,0,1,1,5,723,1,1,6,6,0
959,959,231,37,991553,500,0,467654,0,0,14,1,2,0,71190,0,7910,63280,915,245,2,1,0,2,11,5,5,35,2,1,0,1,4,2,369,1,0,8,7,1
960,960,204,40,643226,1000,7000000,447976,44000,-20800,6,1,1,0,53400,5340,5340,42720,936,556,2,1,1,2,10,14,2,30,2,0,1,4,1,4,901,0,0,6,8,0
961,961,101,27,557218,500,6000000,440865,30800,-43700,9,1,1,0,5170,940,470,3760,950,197,0,2,0,1,13,18,4,4,1,1,1,2,4,0,786,0,0,12,9,0
962,962,229,43,791425,2000,0,463153,42600,-44400,3,1,1,0,4620,420,840,3360,953,653,1,1,1,2,10,15,1,49,3,1,1,2,6,2,933,0,1,13,20,0
963,963,128,35,437960,1000,0,453620,0,-48800,16,1,2,0,7590,1380,690,5520,961,547,1,1,0,0,0,3,0,11,3,1,3,4,5,1,272,0,0,0,23,0
964,964,234,41,291006,500,0,455426,59400,-78600,3,3,2,1,98280,15120,7560,75600,974,584,1,0,0,3,13,18,5,57,0,2,0,4,4,5,324,0,0,3,34,1
965,965,89,32,515457,1000,0,614187,27600,0,11,1,2,3,84590,15380,15380,53830,978,260,1,1,0,2,2,9,4,15,2,0,2,3,1,1,204,0,1,4,27,0
966,966,17,39,774895,1000,0,431202,32500,-80800,9,1,2,1,3440,430,430,2580,983,132,0,1,0,3,0,10,4,49,1,1,3,4,4,0,676,0,0,11,21,0
967,967,285,41,186934,1000,0,608177,70900,0,23,1,2,3,108480,18080,18080,72320,996,67,0,0,0,6,9,17,5,16,2,1,0,1,4,3,227,1,0,13,28,0
968,968,456,60,556080,1000,0,612260,0,0,6,1,0,3,5060,460,920,3680,999,160,2,1,0,0,11,11,0,49,1,1,1,4,6,1,43,0,0,8,12,0
969,969,435,58,786432,2000,0,471784,0,-40000,19,3,1,1,41490,9220,4610,27660,753,173,1,0,1,3,11,12,1,1,0,1,2,3,1,1,320,0,1,8,12,0
970,970,253,46,247505,500,0,477636,52900,0,11,3,0,0,64570,5870,11740,46960,767,513,0,0,0,4,13,12,0,36,0,0,0,0,1,1,364,1,0,7,36,0
971,971,169,37,185124,1000,0,454776,70600,-48500,4,3,2,1,57900,17370,5790,34740,769,318,0,0,1,3,1,12,2,42,0,2,2,4,4,4,690,0,1,1,5,0
972,972,209,39,362407,500,0,614169,67800,0,22,1,1,1,37800,8400,4200,25200,771,311,1,0,1,6,13,14,0,0,2,2,1,1,5,4,257,0,0,3,32,0
973,973,210,37,389525,500,0,601425,38700,-33100,8,1,1,3,63300,6330,6330,50640,772,713,2,2,0,4,12,10,3,45,2,0,2,0,1,3,229,0,1,12,18,0
974,974,85,27,753452,2000,0,602416,50400,-61500,14,4,0,0,59070,10740,5370,42960,786,752,0,2,1,1,8,7,4,42,0,1,1,1,1,3,106,1,0,12,9,0
975,975,45,37,798579,1000,0,432534,0,0,1,1,0,1,52200,10440,5220,36540,806,266,1,1,1,1,9,7,5,0,2,2,0,1,4,0,493,1,1,9,29,0
976,976,110,33,322613,1000,0,442389,0,0,19,1,2,3,55200,13800,9200,32200,809,508,1,1,1,0,7,3,0,18,2,1,0,0,5,3,127,0,0,10,2,1
977,977,250,42,254837,500,0,457962,69500,-40700,16,1,1,1,74800,13600,6800,54400,817,201,1,0,1,2,3,13,0,22,2,1,0,3,4,1,835,0,0,5,16,1
978,978,386,53,630683,500,0,615730,36800,0,16,1,2,3,66660,12120,6060,48480,822,119,2,1,1,3,2,4,1,22,2,0,1,4,6,3,36,0,1,6,10,0
979,979,148,36,211578,1000,5000000,616929,55100,0,0,1,2,0,61050,5550,11100,44400,830,59,0,2,0,4,0,10,3,1,2,2,2,4,3,4,271,0,0,4,27,0
980,980,282,43,982678,500,0,611996,75800,0,19,1,1,2,46800,4680,9360,32760,851,740,2,1,1,4,4,18,1,29,2,2,0,0,4,3,543,0,0,1,5,1
981,981,91,26,101421,1000,0,444896,52700,0,15,3,0,2,74200,7420,7420,59360,863,108,0,1,0,0,1,18,2,46,0,0,1,3,4,0,869,0,0,7,36,0
982,982,260,43,979963,500,0,604279,54500,-72100,18,1,1,0,75400,15080,7540,52780,870,691,1,0,0,3,3,16,1,34,2,0,2,1,1,5,243,0,0,6,8,0
983,983,228,39,762951,500,0,614274,35200,0,10,1,1,0,59490,6610,6610,46270,874,910,1,2,0,3,11,15,0,10,2,2,1,3,0,5,523,1,1,8,24,0
984,984,247,39,599031,500,0,456781,0,-49300,5,1,1,2,7700,770,1540,5390,876,135,1,0,0,5,10,15,4,38,3,1,3,4,6,6,168,1,0,10,2,0
985,985,191,38,753005,2000,0,608525,0,0,19,3,2,0,56320,10240,5120,40960,889,190,0,0,0,5,2,17,1,56,0,2,0,0,5,2,695,0,0,13,20,0
986,986,479,60,698589,1000,0,459295,0,-44800,9,2,0,3,53900,5390,10780,37730,891,209,0,2,0,4,3,4,2,9,0,1,2,3,4,0,249,0,0,10,3,0
987,987,64,28,342830,1000,0,474731,56800,-51800,9,3,2,1,60000,5000,10000,45000,902,233,0,2,1,3,5,16,2,35,0,2,1,1,4,5,286,0,0,6,6,0
988,988,175,36,155604,500,0,437580,44900,-52500,15,3,2,1,42680,3880,7760,31040,912,465,2,2,1,5,3,11,1,23,0,1,0,4,0,3,385,1,1,0,31,1
989,989,84,30,844007,2000,0,433593,0,-15900,9,1,1,3,4620,420,840,3360,928,735,1,2,1,0,8,14,2,6,3,1,3,4,5,6,564,1,0,1,5,0
990,990,123,34,607687,2000,0,476413,16100,-61200,13,3,1,1,55260,6140,0,49120,931,467,2,2,0,1,11,17,0,5,0,2,2,1,3,1,86,0,0,9,35,0
991,991,146,31,149839,1000,5000000,606219,0,0,0,3,1,3,52380,5820,5820,40740,934,917,2,0,0,1,1,4,3,52,0,1,0,0,5,5,6,0,0,12,18,0
992,992,284,48,724752,500,0,464646,47900,0,19,3,0,0,46860,8520,8520,29820,941,586,0,2,0,6,6,8,0,14,0,2,0,1,1,1,664,0,0,13,28,0
993,993,266,42,281388,1000,0,473389,12800,-49700,12,1,1,3,70830,7870,7870,55090,944,730,0,2,1,0,9,12,3,53,2,2,2,4,4,4,73,1,1,7,17,0
994,994,126,31,889003,1000,0,613921,42300,-45800,17,1,1,1,60840,13520,6760,40560,948,814,2,1,1,5,11,8,1,11,2,0,2,4,6,2,268,0,0,11,15,0
995,995,179,32,931901,1000,6000000,608328,53800,0,4,1,1,2,54200,5420,10840,37940,967,874,2,0,0,0,10,0,3,14,2,1,0,4,0,0,781,1,0,9,35,1
996,996,79,25,732169,500,0,462698,53400,-35200,0,1,2,1,67800,13560,6780,47460,971,223,2,2,0,0,8,13,1,35,2,0,2,1,5,3,816,0,0,8,7,0
997,997,29,32,669809,1000,0,453713,0,-21500,22,1,0,2,76900,7690,7690,61520,985,555,2,0,1,2,7,0,5,4,2,2,0,3,6,1,945,0,0,7,36,0
998,998,295,46,591269,500,0,478947,0,0,5,1,1,1,60700,12140,6070,42490,988,75,1,0,0,2,1,7,5,39,2,1,1,1,1,1,406,1,0,6,10,0
999,999,124,28,674570,1000,0,443567,0,-32100,20,3,0,1,60200,6020,6020,48160,993,319,2,1,1,4,3,4,0,39,0,2,2,3,2,2,72,0,0,13,28,0
1000,74,298,47,163161,2000,0,618929,28800,0,1,1,0,0,70590,10860,10860,48870,108,161,0,2,0,6,6,1,2,42,2,0,0,1,1,4,145,0,0,10,2,1
1001,561,274,45,589094,1000,0,451467,54700,-47900,13,1,0,0,58500,11700,0,46800,705,610,1,1,0,3,12,6,4,5,2,2,1,0,1,1,206,1,0,0,23,1
1002,675,16,32,307469,1000,0,615767,50800,-66200,0,3,0,2,59400,6600,13200,39600,649,763,0,0,1,4,12,5,1,19,0,2,2,0,6,1,84,0,0,4,30,1
1003,549,330,47,912665,2000,0,432218,0,-56400,20,2,0,2,60500,11000,5500,44000,629,611,0,0,0,2,2,5,5,59,0,2,2,3,1,4,639,0,1,5,14,1
1004,246,328,46,174701,500,0,458139,24800,0,0,1,2,3,70290,12780,6390,51120,218,659,0,2,0,4,9,8,1,46,2,1,2,3,6,2,863,0,0,10,1,1
1005,723,478,63,852002,1000,0,479724,47600,0,5,1,1,3,4700,940,470,3290,538,689,0,1,1,2,0,13,3,44,1,1,1,2,5,3,811,1,0,4,27,1
1006,42,61,23,127754,2000,4000000,471300,0,-62400,14,1,0,3,98340,8940,17880,71520,91,701,0,1,0,0,12,8,3,42,2,2,0,4,1,1,31,0,0,6,6,1
1007,36,343,52,629663,1000,0,602402,0,0,2,1,0,2,47630,12990,4330,30310,227,27,0,2,0,0,9,3,1,38,2,0,0,3,1,0,708,0,0,12,11,1
1008,748,39,22,691115,500,0,431202,0,0,14,1,0,1,86130,15660,7830,62640,727,48,1,2,1,3,4,14,1,36,2,1,0,4,4,3,421,1,1,11,21,1
1009,49,193,41,217938,500,0,438555,0,0,1,1,1,0,112320,17280,17280,77760,149,729,2,1,0,3,2,16,1,57,2,2,0,3,4,6,489,0,1,11,19,1
1010,779,163,37,390256,1000,4000000,477631,0,-36400,7,1,2,1,3900,390,780,2730,964,203,1,2,0,2,2,6,3,55,3,1,1,4,6,6,642,0,1,13,20,1
1011,75,453,60,149367,500,6000000,459504,52600,-38800,0,1,0,0,70000,14000,7000,49000,111,440,1,0,1,6,2,7,4,27,2,0,0,1,0,6,700,1,0,5,14,1
1012,781,232,44,221854,2000,0,454552,25800,0,22,1,1,1,55400,5540,11080,38780,972,138,2,1,1,1,7,8,5,57,2,1,0,1,1,3,28,0,1,7,17,1
1013,225,166,37,666333,2000,8000000,610393,27500,0,10,3,2,2,67140,7460,7460,52220,31,660,0,0,1,3,2,15,0,51,0,2,0,4,6,5,900,0,0,5,14,1
1014,483,230,39,331595,1000,7000000,454530,68600,-22300,0,1,1,3,74200,14840,14840,44520,349,210,0,0,0,4,2,3,4,39,2,0,0,1,4,5,718,0,0,0,33,1
1015,245,196,36,602410,2000,0,615611,0,0,3,1,1,1,5300,530,530,4240,196,14,1,1,1,4,1,16,3,16,3,1,3,4,6,6,438,0,0,7,17,1
1016,177,81,28,469874,1000,6000000,617858,42400,0,0,3,1,2,44730,4970,4970,34790,129,902,0,1,0,5,11,17,0,5,0,0,0,1,4,3,763,0,0,10,1,1
1017,362,289,46,858060,2000,0,604138,0,0,18,1,0,1,56430,6270,6270,43890,383,617,0,1,1,3,1,5,4,51,2,1,1,0,0,0,514,1,1,2,0,1
1018,712,168,39,217899,1000,0,479134,0,-42600,23,3,1,3,41580,3780,7560,30240,704,640,0,2,0,5,6,8,3,47,0,1,0,1,1,3,529,1,0,3,25,1
1019,619,243,41,621756,1000,0,470190,17300,-60400,1,1,1,0,50300,10060,5030,35210,729,520,1,0,0,1,4,4,3,46,2,0,0,1,6,2,342,0,1,11,21,1
1020,435,271,44,247801,500,0,600153,0,0,16,1,2,2,76230,6930,13860,55440,460,441,2,1,0,2,12,0,2,36,2,1,1,3,4,5,963,0,0,13,28,1
1021,167,202,34,608513,500,3000000,607730,31000,-30200,5,1,2,1,5720,1040,520,4160,27,739,1,0,1,3,3,5,1,28,3,1,1,2,5,4,307,1,0,11,15,1
1022,75,453,60,149367,500,6000000,459504,52600,-38800,0,1,0,0,70000,14000,7000,49000,111,440,1,0,1,6,2,7,4,27,2,0,0,1,0,6,700,1,0,5,14,1
1023,940,335,48,440616,2000,0,441671,59900,-34800,21,3,0,0,35860,3260,6520,26080,784,944,0,2,0,4,6,5,5,41,0,0,2,4,6,1,845,0,1,2,37,1
1024,177,81,28,469874,1000,6000000,617858,42400,0,0,3,1,2,44730,4970,4970,34790,129,902,0,1,0,5,11,17,0,5,0,0,0,1,4,3,763,0,0,10,1,1
1025,675,16,32,307469,1000,0,615767,50800,-66200,0,3,0,2,59400,6600,13200,39600,649,763,0,0,1,4,12,5,1,19,0,2,2,0,6,1,84,0,0,4,30,1
1026,89,107,26,261119,2000,0,612550,40600,0,2,3,2,3,78650,14300,7150,57200,237,446,0,2,1,4,11,6,3,1,0,1,2,1,4,1,23,0,0,1,4,1
1027,976,110,33,322613,1000,0,442389,0,0,19,1,2,3,55200,13800,9200,32200,809,508,1,1,1,0,7,3,0,18,2,1,0,0,5,3,127,0,0,10,2,1
1028,623,184,38,215534,1000,0,437889,0,0,6,3,0,2,53730,11940,5970,35820,513,890,0,1,0,1,13,5,1,42,0,2,1,0,3,4,468,0,0,4,30,1
1029,437,380,56,971338,1000,0,454685,66000,0,10,1,0,1,58160,7270,7270,43620,477,221,2,0,1,4,4,6,2,26,2,2,2,4,5,3,238,0,1,10,3,1
1030,172,271,42,486676,500,0,463181,56200,-50000,12,2,2,3,68310,12420,6210,49680,70,807,2,0,0,0,9,17,3,43,0,2,0,3,4,2,791,0,0,1,4,1
1031,252,232,43,751905,500,8000000,431531,0,-33600,17,3,0,1,70600,7060,14120,49420,262,585,2,1,1,1,6,9,0,9,0,1,0,0,1,0,147,0,0,13,28,1
1032,619,243,41,621756,1000,0,470190,17300,-60400,1,1,1,0,50300,10060,5030,35210,729,520,1,0,0,1,4,4,3,46,2,0,0,1,6,2,342,0,1,11,21,1
1033,851,31,32,231548,2000,4000000,442948,46800,-87300,10,1,2,0,63600,5300,10600,47700,946,948,0,0,0,3,7,10,5,56,2,2,0,1,6,2,618,0,0,1,5,1
1034,559,186,38,536052,2000,0,477373,39300,-60300,23,3,2,2,68760,11460,5730,51570,699,523,2,1,0,5,13,18,0,59,0,0,2,4,5,0,407,1,0,10,3,1
1035,48,82,27,119513,1000,0,476727,13100,-38200,14,1,2,3,71680,8960,8960,53760,148,918,0,0,1,6,0,15,1,40,2,1,0,3,4,6,946,0,0,13,20,1
1036,269,10,19,216738,1000,0,478837,0,-60700,5,1,0,2,48950,4450,8900,35600,368,869,1,1,0,3,2,19,5,31,2,2,1,4,0,3,995,0,0,0,33,1
1037,874,121,34,571462,500,0,465440,0,0,11,1,1,1,67300,6730,6730,53840,880,334,1,2,1,4,8,18,5,13,2,0,0,1,5,4,63,0,0,4,30,1
1038,511,364,51,385932,500,0,478902,0,0,16,1,2,1,77330,14060,14060,49210,555,540,0,0,1,5,13,2,5,1,2,1,0,3,1,4,155,1,0,13,20,1
1039,253,440,61,212674,500,0,467942,41500,-70200,21,1,2,3,53640,5960,5960,41720,253,883,2,1,1,6,13,12,5,18,2,2,0,1,2,5,867,0,0,9,26,1
1040,873,144,37,985446,2000,0,460895,73700,0,17,3,1,3,54400,5440,10880,38080,878,85,2,1,0,6,5,17,1,16,0,1,0,1,4,1,805,1,0,3,32,1
1041,173,222,41,260845,2000,0,441992,37800,-50300,7,1,0,2,61290,6810,6810,47670,71,161,2,0,0,4,1,6,1,57,2,0,2,3,6,4,653,0,0,6,10,1
1042,246,328,46,174701,500,0,458139,24800,0,0,1,2,3,70290,12780,6390,51120,218,659,0,2,0,4,9,8,1,46,2,1,2,3,6,2,863,0,0,10,1,1
1043,90,269,44,187775,500,4000000,451280,0,-41400,15,3,0,1,98670,15180,15180,68310,247,272,2,0,0,3,7,5,3,31,0,1,2,0,4,1,92,0,0,3,34,1
1044,63,370,55,285496,2000,0,443920,72700,-68200,20,3,0,0,71520,17880,5960,47680,22,608,0,0,1,2,9,13,2,2,0,1,0,0,4,2,164,0,1,11,15,1
1045,408,264,41,424862,500,0,474801,55600,0,4,1,1,0,60390,10980,5490,43920,277,98,2,0,1,6,9,6,4,57,2,1,1,3,3,4,353,0,0,2,22,1
1046,9,107,31,356590,500,7000000,476458,43400,-91200,12,1,0,1,89700,13800,13800,62100,66,811,1,1,0,2,12,13,1,23,2,2,1,1,4,6,918,1,0,1,5,1
1047,915,440,57,648852,1000,5000000,604948,51500,-52100,19,3,0,3,68200,12400,12400,43400,761,432,0,0,1,1,10,13,5,42,0,1,0,4,4,0,636,1,0,7,36,1
1048,177,81,28,469874,1000,6000000,617858,42400,0,0,3,1,2,44730,4970,4970,34790,129,902,0,1,0,5,11,17,0,5,0,0,0,1,4,3,763,0,0,10,1,1
1049,241,104,32,904191,500,0,434247,31900,-44600,23,3,1,3,63570,9780,9780,44010,152,722,1,1,1,2,3,11,3,29,0,1,2,4,1,5,740,1,1,13,20,1
1050,277,167,36,287489,1000,0,448603,0,-38400,22,3,0,0,69680,8710,8710,52260,428,390,0,0,0,5,3,4,2,10,0,1,0,0,0,6,185,0,0,8,24,1
1051,465,460,57,396590,2000,0,602514,62500,0,10,1,2,3,58300,5830,11660,40810,470,229,2,0,0,3,2,16,0,37,2,0,0,3,1,5,542,0,0,9,26,1
1052,740,344,51,437442,1000,0,435809,0,-38700,18,3,2,2,75400,17400,11600,46400,666,685,0,0,0,5,11,13,1,42,0,2,0,1,1,3,574,0,1,2,38,1
1053,977,250,42,254837,500,0,457962,69500,-40700,16,1,1,1,74800,13600,6800,54400,817,201,1,0,1,2,3,13,0,22,2,1,0,3,4,1,835,0,0,5,16,1
1054,452,61,24,265026,500,0,473611,47400,0,15,3,2,1,65520,9360,9360,46800,361,408,1,0,0,1,8,13,2,3,0,1,0,0,4,3,211,1,0,12,18,1
1055,457,113,29,999435,2000,0,601213,36100,-42300,15,3,0,2,49950,5550,5550,38850,382,1,2,1,1,6,3,9,1,26,0,1,1,3,1,6,606,0,1,9,35,1
1056,779,163,37,390256,1000,4000000,477631,0,-36400,7,1,2,1,3900,390,780,2730,964,203,1,2,0,2,2,6,3,55,3,1,1,4,6,6,642,0,1,13,20,1
1057,558,199,38,206004,1000,0,467780,0,-53100,6,1,0,2,44440,8080,4040,32320,691,926,0,1,0,2,12,12,2,53,2,0,0,4,6,1,885,0,0,2,38,1
1058,57,125,35,442795,500,7000000,446788,0,-51300,17,1,2,3,88660,8060,16120,64480,185,786,2,2,1,3,12,6,0,48,2,0,2,1,1,3,842,1,0,8,7,1
1059,167,202,34,608513,500,3000000,607730,31000,-30200,5,1,2,1,5720,1040,520,4160,27,739,1,0,1,3,3,5,1,28,3,1,1,2,5,4,307,1,0,11,15,1
1060,296,97,26,225865,1000,0,465456,0,0,4,2,2,2,50400,10080,5040,35280,324,220,0,1,1,1,3,17,1,57,0,1,0,3,5,6,575,1,0,6,8,1
1061,418,66,26,445973,1000,0,476502,0,0,8,1,2,2,57860,0,10520,47340,342,165,0,1,1,1,1,16,3,42,2,1,0,4,1,3,810,0,1,11,19,1
1062,633,43,43,528385,500,0,604861,0,0,16,1,2,1,79970,7270,21810,50890,591,229,0,2,0,0,1,19,1,10,2,1,0,0,6,0,624,0,0,6,8,1
1063,940,335,48,440616,2000,0,441671,59900,-34800,21,3,0,0,35860,3260,6520,26080,784,944,0,2,0,4,6,5,5,41,0,0,2,4,6,1,845,0,1,2,37,1
1064,296,97,26,225865,1000,0,465456,0,0,4,2,2,2,50400,10080,5040,35280,324,220,0,1,1,1,3,17,1,57,0,1,0,3,5,6,575,1,0,6,8,1
1065,282,116,30,996253,500,0,467227,0,-35500,8,3,0,3,59670,6630,6630,46410,482,211,1,2,1,3,5,9,1,24,0,0,0,3,6,5,30,0,0,13,28,1
1066,333,437,60,901083,1000,0,602942,48800,0,10,1,1,3,84480,7680,15360,61440,404,21,2,2,0,1,1,6,4,36,2,0,1,3,4,5,888,0,0,3,32,1
1067,398,414,52,373935,500,0,452647,44000,-71000,13,1,1,1,54810,6090,6090,42630,445,341,1,2,0,2,4,5,4,28,2,1,2,4,4,3,298,1,0,3,32,1
1068,284,19,29,789208,500,0,617267,0,0,6,3,0,2,75400,11600,11600,52200,489,90,2,1,1,3,13,6,1,57,0,0,2,0,1,1,140,0,0,4,27,1
1069,57,125,35,442795,500,7000000,446788,0,-51300,17,1,2,3,88660,8060,16120,64480,185,786,2,2,1,3,12,6,0,48,2,0,2,1,1,3,842,1,0,8,7,1
1070,333,437,60,901083,1000,0,602942,48800,0,10,1,1,3,84480,7680,15360,61440,404,21,2,2,0,1,1,6,4,36,2,0,1,3,4,5,888,0,0,3,32,1
1071,91,256,41,227811,2000,6000000,608117,48900,-62400,5,1,1,2,63400,6340,6340,50720,3,604,0,1,0,6,1,2,4,1,2,0,0,4,2,0,669,0,0,3,34,1
1072,74,298,47,163161,2000,0,618929,28800,0,1,1,0,0,70590,10860,10860,48870,108,161,0,2,0,6,6,1,2,42,2,0,0,1,1,4,145,0,0,10,2,1
1073,178,101,33,575000,1000,7000000,619540,52000,-44500,20,3,1,3,54240,9040,9040,36160,154,671,2,0,0,5,7,15,3,47,0,1,1,0,0,4,509,0,0,10,2,1
1074,282,116,30,996253,500,0,467227,0,-35500,8,3,0,3,59670,6630,6630,46410,482,211,1,2,1,3,5,9,1,24,0,0,0,3,6,5,30,0,0,13,28,1
1075,398,414,52,373935,500,0,452647,44000,-71000,13,1,1,1,54810,6090,6090,42630,445,341,1,2,0,2,4,5,4,28,2,1,2,4,4,3,298,1,0,3,32,1
1076,703,239,39,730819,2000,0,437156,44200,-37000,10,1,2,3,87890,15980,7990,63920,628,813,1,1,0,3,10,10,5,22,2,0,0,1,4,5,186,0,1,2,38,1
1077,707,252,39,261905,500,9000000,609949,0,-33300,15,3,0,3,59400,11880,5940,41580,657,384,0,2,1,2,13,6,2,44,0,0,1,3,0,5,425,0,0,7,17,1
1078,817,266,42,929306,500,4000000,468454,0,-49600,18,3,1,1,53280,4440,8880,39960,977,478,1,0,1,0,0,2,2,44,0,2,0,0,6,6,437,0,0,11,19,1
1079,656,175,39,892148,500,5000000,450709,0,-43600,9,3,2,2,71610,13020,6510,52080,743,462,1,2,1,6,3,10,0,57,0,0,0,3,4,0,909,1,1,12,18,1
1080,282,116,30,996253,500,0,467227,0,-35500,8,3,0,3,59670,6630,6630,46410,482,211,1,2,1,3,5,9,1,24,0,0,0,3,6,5,30,0,0,13,28,1
1081,294,151,37,931625,500,0,476198,44000,0,14,3,1,2,59100,5910,5910,47280,307,105,1,1,0,0,10,6,4,37,0,1,2,1,4,0,645,0,1,9,26,1
1082,217,272,43,509928,1000,0,615226,0,0,5,3,1,2,81070,7370,14740,58960,215,758,2,0,1,6,2,3,2,55,0,2,1,0,0,6,240,0,1,1,4,1
1083,909,154,34,840225,1000,0,448436,53100,-43900,18,4,2,3,74360,13520,13520,47320,935,146,2,0,0,3,8,6,0,18,0,2,2,3,6,2,731,0,1,12,18,1
